id_hogar,id_persona,peso_persona,region,grado_urbanizacion,anio_nacimiento,edad,sexo,pais_nacimiento,nacionalidad,situacion_actividad,situacion_profesional,horas_semana,jornada,tipo_contrato,personal_a_cargo,anios_experiencia,meses_desempleo_ref,meses_desempleo_5anios,ocupacion_isco08,sector_cnae,nivel_estudios,estado_salud,enfermedad_cronica,limitacion_actividad,necesito_medico_no_fue,renta_neta_salarial,renta_no_monetaria_salarial,renta_neta_hogar,renta_hogar_indicadores,unidades_consumo,num_miembros_hogar,tipo_hogar,hogar_riesgo_pobreza,hogar_carencia_material,retrasos_hipoteca_alquiler,retrasos_facturas,retrasos_deudas_no_vivienda,capacidad_gastos_imprevistos,capacidad_fin_de_mes,puede_vacaciones,puede_proteina_2dias,tiene_ordenador,tiene_coche,carga_prestamos_no_vivienda,puede_sustituir_muebles,puede_calefaccion_invierno,tipo_vivienda,regimen_tenencia,num_habitaciones,importe_alquiler,gastos_vivienda,cuota_hipoteca,cambio_ingresos_12m,motivo_aumento_ingresos,motivo_disminucion_ingresos,expectativa_ingresos_12m,carga_asistencia_medica,carga_asistencia_dental,carga_medicamentos,baja_intensidad_laboral_2020,arope_2020,carencia_material_social_severa,arope_2030
9055,905502,990.87274,ES30,Zona muy poblada,1963,61,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,35.0,0.0,0.0,91.0,Actividades administrativas,Secundaria 1ª etapa,Bueno,No,No limitado,No,9633.6,0.0,44731.47,44731.47,2.0,3,Otros sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,181.21,,Se mantienen,,,Mantenerse,Ninguna carga,,Ninguna carga,No aplicable (≥60 años),No,No,No
9055,905503,994.79807,ES30,Zona muy poblada,1988,36,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,10.0,0.0,0.0,14.0,Hostelería,Post-secundaria no superior,Muy bueno,No,No limitado,No,12484.7,0.0,44731.47,44731.47,2.0,3,Otros sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,181.21,,Se mantienen,,,Mantenerse,Ninguna carga,,Ninguna carga,No,No,No,No
9056,905601,997.86316,ES30,Zona muy poblada,1980,44,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,22.0,0.0,0.0,42.0,Sanidad/servicios sociales,Secundaria 1ª etapa con título,Bueno,No,No limitado,No,15296.6,0.0,52012.8,52012.8,1.8,3,"2 adultos, 1 niño",No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso <10 viviendas,Propiedad con hipoteca,4.0,,608.58,1100.0,Se mantienen,,,Empeorar,Ninguna carga,Ninguna carga,Una carga razonable,No,No,No,No
9056,905602,999.46921,ES30,Zona muy poblada,1976,48,Hombre,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,No,28.0,0.0,0.0,54.0,Administración pública/defensa,Secundaria 1ª etapa,Bueno,No,No limitado,No,33495.9,0.0,52012.8,52012.8,1.8,3,"2 adultos, 1 niño",No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso <10 viviendas,Propiedad con hipoteca,4.0,,608.58,1100.0,Se mantienen,,,Empeorar,Ninguna carga,Ninguna carga,Una carga razonable,No,No,No,No
9060,906001,1095.85212,ES30,Zona muy poblada,1964,60,Mujer,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Indefinido escrito,Sí,36.0,0.0,0.0,12.0,Administración pública/defensa,Post-secundaria no superior,Bueno,No,No limitado,,51950.8,76.0,118194.68,118194.68,2.5,4,Otros sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,,598.02,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No aplicable (≥60 años),No,No,No
9060,906003,1171.11883,ES30,Zona muy poblada,1998,26,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,4.0,0.0,0.0,42.0,Actividades administrativas,Post-secundaria no superior,Bueno,No,No limitado,No,16600.4,54.8,118194.68,118194.68,2.5,4,Otros sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,,598.02,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
9063,906301,1158.73816,ES30,Zona muy poblada,1971,53,Mujer,España,España,Trabajando,Asalariado,55.0,Tiempo completo,Indefinido escrito,No,36.0,0.0,1.0,35.0,Información/comunicaciones,Post-secundaria no superior,Malo,Sí,Limitado pero no gravemente,No,34097.6,4.1,113982.0,113982.0,1.0,1,Una persona: mujer 30-64 años,No,Sí,,No,,No (no puede),Con cierta dificultad,No,No,Sí,Sí,,No (no puede permitírselo),No,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,325.77,,Han disminuido,,Otros,Empeorar,Ninguna carga,Una carga pesada,Una carga razonable,No,Sí,Sí,Sí
9064,906402,958.03917,ES30,Zona muy poblada,1998,26,Hombre,España,España,Trabajando,Asalariado,48.0,Tiempo completo,Temporal escrito,No,0.0,0.0,6.0,54.0,Actividades administrativas,Primaria,Bueno,No,No limitado,,4173.5,0.0,12712.2,12712.2,2.0,3,Otros sin niños,Sí,No,,No,No,Sí,Con cierta facilidad,No,Sí,Sí,Sí,,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,361.63,,Se mantienen,,,Mantenerse,Ninguna carga,,Una carga razonable,No,Sí,No,Sí
9067,906701,568.92738,ES30,Zona muy poblada,1971,53,Hombre,España,España,Trabajando,Asalariado,30.0,Tiempo completo,Indefinido escrito,No,31.0,0.0,0.0,23.0,Educación,Post-secundaria no superior,Bueno,No,No limitado,No,43592.9,0.0,57681.9,57681.9,2.5,4,Otros con niños,No,No,,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,No (no puede permitírselo),Sí,Adosada/pareada,Propiedad sin hipoteca,8.0,,333.53,,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,,No,No,No,No
9067,906702,572.14644,ES30,Zona muy poblada,1971,53,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,21.0,0.0,,33.0,Industria manufacturera,Secundaria 1ª etapa,Bueno,Sí,No limitado,No,15742.5,0.0,57681.9,57681.9,2.5,4,Otros con niños,No,No,,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,No (no puede permitírselo),Sí,Adosada/pareada,Propiedad sin hipoteca,8.0,,333.53,,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,,No,No,No,No
9068,906801,718.70418,ES30,Zona muy poblada,1966,58,Hombre,España,España,Trabajando,Asalariado,30.0,Tiempo parcial,Indefinido escrito,No,31.0,6.0,57.0,41.0,Comercio/reparación vehículos,Secundaria 1ª etapa,Bueno,No,No limitado,,5862.4,0.0,34162.7,34162.7,1.5,2,2 adultos <65 sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,320.47,,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No
9068,906802,717.36634,ES30,Zona muy poblada,1962,62,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,30.0,0.0,0.0,32.0,Sanidad/servicios sociales,Post-secundaria no superior,Bueno,No,No limitado,No,28265.9,0.0,34162.7,34162.7,1.5,2,2 adultos <65 sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,320.47,,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No aplicable (≥60 años),No,No,No
9069,906902,828.73595,ES30,Zona muy poblada,1964,60,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,30.0,0.0,0.0,23.0,Educación,Post-secundaria no superior,Bueno,Sí,No limitado,No,36665.9,0.0,44419.5,44419.5,1.5,2,2 adultos <65 sin niños,No,No,,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,359.43,,Se mantienen,,,Empeorar,Una carga pesada,Una carga pesada,Una carga razonable,No aplicable (≥60 años),No,No,No
9070,907001,1118.55761,ES30,Zona muy poblada,1977,47,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,30.0,0.0,0.0,83.0,Industria manufacturera,Secundaria 1ª etapa con título,Bueno,Sí,Limitado pero no gravemente,No,17783.9,0.0,36714.8,36714.8,1.5,2,2 adultos <65 sin niños,No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,7.0,,313.45,540.0,Se mantienen,,,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No
9070,907002,1116.7602,ES30,Zona muy poblada,1981,43,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,21.0,0.0,6.0,83.0,Transporte/almacenamiento,Primaria,Bueno,No,No limitado,No,18150.9,0.0,36714.8,36714.8,1.5,2,2 adultos <65 sin niños,No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,7.0,,313.45,540.0,Se mantienen,,,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No
9072,907201,1607.51576,ES30,Zona muy poblada,1987,37,Mujer,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,19.0,0.0,0.0,23.0,Educación,Post-secundaria no superior,Bueno,No,No limitado,No,28697.9,0.0,29696.1,29696.1,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,,No (otras razones),Sí,Piso <10 viviendas,Alquiler precio mercado,3.0,668.5,867.03,,Han aumentado,Revalorización salario,,Mantenerse,Una carga razonable,,Una carga razonable,No,No,No,No
9074,907401,657.30431,ES30,Zona muy poblada,1964,60,Mujer,España,España,Trabajando,Asalariado,30.0,Tiempo parcial,Indefinido escrito,No,33.0,0.0,0.0,22.0,Actividades profesionales/científicas,Post-secundaria no superior,Malo,Sí,Limitado pero no gravemente,No,10394.3,0.0,26907.9,26907.9,1.5,2,2 adultos <65 sin niños,No,No,,No,,No (no puede),Con dificultad,No,Sí,Sí,Sí,,No (no puede permitírselo),No,Piso ≥10 viviendas,Propiedad sin hipoteca,4.0,,287.6,,Se mantienen,,,Mantenerse,Una carga pesada,Una carga pesada,Una carga pesada,No aplicable (≥60 años),No,Sí,Sí
9076,907603,308.05733,ES30,Zona muy poblada,1963,61,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,50.0,0.0,0.0,51.0,Educación,Primaria,Regular,Sí,Gravemente limitado,No,21630.9,0.0,46647.7,46647.7,2.0,3,Otros sin niños,No,No,No,No,,No (no puede),Con dificultad,Sí,Sí,No (no puede permitírselo),No (no puede permitírselo),,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio reducido,5.0,540.0,766.14,,Han aumentado,Prestaciones sociales,,Mejorar,Ninguna carga,,,No aplicable (≥60 años),No,No,No
9081,908101,740.03863,ES30,Zona muy poblada,1967,57,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,40.0,0.0,0.0,54.0,Administración pública/defensa,Secundaria 1ª etapa,Bueno,No,No limitado,,35117.7,0.0,34262.2,34262.2,1.0,1,Una persona: hombre 30-64 años,No,No,,No,No,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Cesión gratuita,5.0,,111.97,,Han aumentado,Más horas/salario,,Mantenerse,Ninguna carga,,Ninguna carga,No,No,No,No
9086,908601,1387.90548,ES30,Zona muy poblada,1975,49,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,21.0,0.0,0.0,24.0,Administración pública/defensa,Post-secundaria no superior,Bueno,Sí,No limitado,No,49028.7,0.0,55247.7,55247.7,3.0,5,"2 adultos, ≥3 niños",No,No,No,No,No,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Adosada/pareada,Propiedad con hipoteca,7.0,,870.7,998.0,Han aumentado,Más horas/salario,,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No,No,No,No
9087,908701,713.07486,ES30,Zona muy poblada,1979,45,Hombre,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,25.0,0.0,0.0,54.0,Administración pública/defensa,Secundaria 1ª etapa,Muy bueno,No,No limitado,,31240.5,0.0,52458.2,52458.2,2.3,4,"2 adultos, 2 niños",No,No,,No,,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga pesada,Sí,Sí,Adosada/pareada,Cesión gratuita,3.0,,166.12,,Se mantienen,,,Mejorar,Una carga pesada,Una carga pesada,Una carga pesada,No,No,No,No
9087,908702,711.92902,ES30,Zona muy poblada,1987,37,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,21.0,0.0,0.0,32.0,Sanidad/servicios sociales,Secundaria 1ª etapa,Muy bueno,No,No limitado,,19534.6,0.0,52458.2,52458.2,2.3,4,"2 adultos, 2 niños",No,No,,No,,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga pesada,Sí,Sí,Adosada/pareada,Cesión gratuita,3.0,,166.12,,Se mantienen,,,Mejorar,Una carga pesada,Una carga pesada,Una carga pesada,No,No,No,No
9089,908901,873.00179,ES30,Zona muy poblada,1979,45,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,26.0,0.0,0.0,54.0,Administración pública/defensa,Post-secundaria no superior,Bueno,No,No limitado,No,39965.6,32.2,57921.8,57921.8,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con dificultad,No,Sí,Sí,Sí,Una carga pesada,Sí,Sí,Piso <10 viviendas,Propiedad con hipoteca,4.0,,629.81,965.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No
9089,908902,871.59897,ES30,Zona muy poblada,1985,39,Mujer,España,España,Trabajando,Asalariado,30.0,Tiempo parcial,Indefinido escrito,No,16.0,0.0,0.0,32.0,Sanidad/servicios sociales,Secundaria 1ª etapa con título,Bueno,No,No limitado,,15285.6,0.0,57921.8,57921.8,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con dificultad,No,Sí,Sí,Sí,Una carga pesada,Sí,Sí,Piso <10 viviendas,Propiedad con hipoteca,4.0,,629.81,965.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No
9091,909102,434.16676,ES30,Zona muy poblada,1968,56,Mujer,España,España,Trabajando,Asalariado,25.0,Tiempo parcial,Temporal escrito,No,6.0,0.0,60.0,94.0,Hostelería,Post-secundaria no superior,Regular,No,No limitado,No,7952.5,0.0,15533.8,15533.8,2.0,3,"2 adultos, 1 niño",Sí,No,,No,,Sí,Con dificultad,No,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,218.31,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Una carga pesada,No,Sí,No,Sí
9095,909501,667.39901,ES30,Zona muy poblada,1989,35,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Temporal escrito,Sí,19.0,0.0,0.0,3.0,Administración pública/defensa,Primaria,Bueno,No,No limitado,,17021.7,0.0,30087.1,30087.1,1.8,3,"2 adultos, 1 niño",No,No,,No,,No (no puede),Con cierta facilidad,No,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,203.97,,Han aumentado,Revalorización salario,,Mantenerse,Ninguna carga,,Ninguna carga,No,No,No,No
9095,909502,678.99998,ES30,Zona muy poblada,1990,34,Mujer,España,España,Trabajando,Asalariado,30.0,Tiempo parcial,Indefinido escrito,No,2.0,0.0,6.0,32.0,Comercio/reparación vehículos,Secundaria 1ª etapa,Bueno,No,No limitado,No,9176.4,30.5,30087.1,30087.1,1.8,3,"2 adultos, 1 niño",No,No,,No,,No (no puede),Con cierta facilidad,No,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,203.97,,Han aumentado,Revalorización salario,,Mantenerse,Ninguna carga,,Ninguna carga,No,No,No,No
9097,909701,1569.97409,ES30,Zona muy poblada,1978,46,Mujer,España,España,Trabajando,Asalariado,44.0,Tiempo completo,Indefinido escrito,Sí,20.0,0.0,0.0,43.0,Actividades profesionales/científicas,Post-secundaria no superior,Bueno,No,No limitado,No,17797.8,0.0,18905.3,18905.3,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,,No (no puede),Con dificultad,Sí,Sí,Sí,Sí,,No (no puede permitírselo),No,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,,662.18,649.0,Han aumentado,Más horas/salario,,,Ninguna carga,,Ninguna carga,No,No,No,No
9098,909802,628.39818,ES30,Zona muy poblada,1979,45,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,28.0,0.0,0.0,31.0,Comercio/reparación vehículos,Secundaria 1ª etapa con título,Bueno,No,No limitado,No,40109.2,215.9,46186.6,46186.6,2.3,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,No (no puede permitírselo),Sí,,No (otras razones),Sí,Adosada/pareada,Propiedad con hipoteca,7.0,,558.12,640.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
9099,909902,711.23944,ES30,Zona muy poblada,1962,62,Mujer,España,España,Trabajando,Asalariado,25.0,Tiempo parcial,Indefinido escrito,No,36.0,0.0,0.0,91.0,Actividades administrativas,Primaria,Regular,Sí,No limitado,No,10351.9,0.0,29355.1,29355.1,1.5,2,2 adultos ≥65 sin niños,No,No,,No,No,No (no puede),Con dificultad,No,Sí,No (no puede permitírselo),No (no puede permitírselo),Una carga pesada,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,255.55,,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,Una carga razonable,No aplicable (≥60 años),No,No,No
9100,910001,1947.56527,ES30,Zona muy poblada,1991,33,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,15.0,0.0,0.0,52.0,Comercio/reparación vehículos,Primaria,Bueno,No,No limitado,No,18336.3,0.0,18170.4,18170.4,1.0,1,Una persona: hombre 30-64 años,No,No,No,No,,No (no puede),Con cierta dificultad,Sí,Sí,Sí,Sí,,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,,449.47,500.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No
9102,910202,604.56592,ES30,Zona muy poblada,1970,54,Mujer,Extranjero no UE,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,No,17.0,0.0,5.0,53.0,Hogares como empleadores,Secundaria 1ª etapa con título,Bueno,Sí,No limitado,No,12842.5,0.0,47363.6,47363.6,1.8,3,"2 adultos, 1 niño",No,No,,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Adosada/pareada,Cesión gratuita,2.0,,121.17,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
9103,910302,783.67162,ES30,Zona muy poblada,1972,52,Hombre,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,No,34.0,0.0,0.0,54.0,Administración pública/defensa,Post-secundaria no superior,Bueno,No,No limitado,No,36727.3,0.0,44137.1,44137.1,2.1,4,"2 adultos, 2 niños",No,No,,No,,No (no puede),Con cierta dificultad,No,Sí,Sí,Sí,,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Cesión gratuita,6.0,,305.31,,Se mantienen,,,Empeorar,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
9105,910501,573.40694,ES30,Zona muy poblada,1975,49,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,31.0,0.0,0.0,54.0,Administración pública/defensa,Post-secundaria no superior,Muy bueno,No,No limitado,No,38048.3,0.0,68372.3,68372.3,2.3,4,"2 adultos, 2 niños",No,No,,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Cesión gratuita,5.0,,214.58,,Se mantienen,,,Mejorar,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No
9105,910502,583.18096,ES30,Zona muy poblada,1999,25,Mujer,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,No,4.0,0.0,0.0,54.0,Administración pública/defensa,Secundaria 1ª etapa,Muy bueno,No,No limitado,No,28033.0,0.0,68372.3,68372.3,2.3,4,"2 adultos, 2 niños",No,No,,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Cesión gratuita,5.0,,214.58,,Se mantienen,,,Mejorar,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No
9106,910601,775.0449,ES30,Zona muy poblada,1975,49,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,33.0,0.0,0.0,54.0,Administración pública/defensa,Primaria,Muy bueno,No,No limitado,No,31583.3,0.0,52242.3,52242.3,2.5,4,"2 adultos, 2 niños",No,No,,"Sí, una vez",No,No (no puede),Con dificultad,Sí,No,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Cesión gratuita,3.0,,490.72,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No,No,No,No
9106,910602,780.47947,ES30,Zona muy poblada,1977,47,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,14.0,0.0,8.0,51.0,Hostelería,Primaria,Muy bueno,No,No limitado,No,9882.5,0.0,52242.3,52242.3,2.5,4,"2 adultos, 2 niños",No,No,,"Sí, una vez",No,No (no puede),Con dificultad,Sí,No,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Cesión gratuita,3.0,,490.72,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No,No,No,No
9107,910702,624.65317,ES30,Zona muy poblada,1964,60,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,40.0,0.0,0.0,41.0,Actividades profesionales/científicas,Primaria,Bueno,Sí,No limitado,No,21999.2,0.0,52174.3,52174.3,1.5,2,2 adultos <65 sin niños,No,No,,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso <10 viviendas,Propiedad sin hipoteca,5.0,,368.52,,Han disminuido,,Pérdida empleo,Mantenerse,Ninguna carga,,Ninguna carga,No aplicable (≥60 años),No,No,No
9108,910801,1298.0535,ES30,Zona muy poblada,1979,45,Hombre,España,España,Trabajando,Asalariado,36.0,Tiempo completo,Indefinido escrito,No,20.0,0.0,0.0,54.0,Administración pública/defensa,Secundaria 1ª etapa,Regular,Sí,Limitado pero no gravemente,No,35391.9,0.0,82193.9,82193.9,2.8,5,"2 adultos, ≥3 niños",No,No,,"Sí, una vez","Sí, dos o más veces",No (no puede),Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Cesión gratuita,5.0,,228.52,,Han disminuido,,Pérdida empleo,,Una carga razonable,Una carga pesada,Una carga razonable,No,No,No,No
9110,911001,893.24601,ES30,Zona muy poblada,1966,58,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,39.0,0.0,0.0,83.0,Transporte/almacenamiento,Primaria,Bueno,Sí,Limitado pero no gravemente,No,22253.4,254.8,65013.1,65013.1,2.0,3,Otros sin niños,No,No,,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,194.35,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
9110,911002,898.03773,ES30,Zona muy poblada,2001,23,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,2.0,0.0,,21.0,Información/comunicaciones,Post-secundaria no superior,Muy bueno,No,No limitado,No,9889.8,0.0,65013.1,65013.1,2.0,3,Otros sin niños,No,No,,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,194.35,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
9110,911003,891.58327,ES30,Zona muy poblada,1969,55,Mujer,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,30.0,0.0,0.0,33.0,Administración pública/defensa,Post-secundaria no superior,Muy bueno,No,No limitado,No,32373.6,137.2,65013.1,65013.1,2.0,3,Otros sin niños,No,No,,No,,Sí,Con facilidad,Sí,Sí,Sí,Sí,,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,,194.35,,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No
9113,911301,1552.74859,ES30,Zona media,1985,39,Mujer,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,Sí,20.0,0.0,0.0,41.0,Actividades financieras/seguros,Post-secundaria no superior,Bueno,Sí,No limitado,No,22674.6,218.3,22943.4,22943.4,1.0,1,Una persona: mujer 30-64 años,No,No,,No,No,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso <10 viviendas,Cesión gratuita,3.0,,407.0,,Han aumentado,Más horas/salario,,Mantenerse,Una carga razonable,Una carga razonable,,No,No,No,No
