DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2025,ES,13408,ES21,1,2737.53591,1,1,1
2025,ES,13409,ES21,1,768.87463,1,1,1
2025,ES,13410,ES21,1,924.44213,1,1,1
2025,ES,13411,ES21,1,807.60462,1,1,1
2025,ES,13413,ES21,1,669.36669,1,1,1
2025,ES,13414,ES21,1,485.16737,1,1,1
2025,ES,13415,ES21,1,883.38707,1,1,1
2025,ES,13416,ES21,1,883.38707,1,1,1
2025,ES,13417,ES21,1,768.87463,1,1,1
2025,ES,13418,ES21,1,619.55258,1,1,1
2025,ES,13419,ES21,1,778.10872,1,1,1
2025,ES,13421,ES21,1,425.19426,1,1,1
2025,ES,13422,ES21,1,325.82517,1,1,1
2025,ES,13423,ES21,1,1290.64906,1,1,1
2025,ES,13424,ES21,1,619.55258,1,1,1
2025,ES,13425,ES21,1,411.75179,1,1,1
2025,ES,13426,ES21,1,808.90779,1,1,1
2025,ES,13427,ES21,1,619.55258,1,1,1
2025,ES,13428,ES21,1,490.39213,1,1,1
2025,ES,13429,ES21,1,642.13040,1,1,1
2025,ES,13431,ES21,1,658.44165,1,1,1
2025,ES,13432,ES21,1,527.56603,1,1,1
2025,ES,13433,ES21,1,768.87463,1,1,1
2025,ES,13434,ES21,1,310.14596,1,1,1
2025,ES,13435,ES21,1,656.48334,1,1,1
2025,ES,13437,ES21,1,673.68904,1,1,1
2025,ES,13438,ES21,1,425.19426,1,1,1
2025,ES,13439,ES21,1,969.48057,1,1,1
2025,ES,13440,ES21,1,392.79636,1,1,1
2025,ES,13441,ES21,1,778.10872,1,1,1
2025,ES,13442,ES21,1,344.40444,1,1,1
2025,ES,13443,ES21,1,533.29782,1,1,1
2025,ES,13444,ES21,1,785.30928,1,1,1
2025,ES,13445,ES21,1,1009.95858,1,1,1
2025,ES,13446,ES21,1,672.02457,1,1,1
2025,ES,13447,ES21,1,763.81015,1,1,1
2025,ES,13448,ES21,1,672.02457,1,1,1
2025,ES,13450,ES21,1,860.95758,1,1,1
2025,ES,13452,ES21,1,231.98517,1,1,1
2025,ES,13454,ES21,1,1323.77485,1,1,1
2025,ES,13455,ES21,1,619.55258,1,1,1
2025,ES,13457,ES21,1,768.87463,1,1,1
2025,ES,13458,ES21,1,723.90976,1,1,1
2025,ES,13459,ES21,1,527.56603,1,1,1
2025,ES,13460,ES21,1,478.88553,1,1,1
2025,ES,13461,ES21,1,377.58619,1,1,1
2025,ES,13462,ES21,1,619.55258,1,1,1
2025,ES,13463,ES21,1,706.33474,1,1,1
2025,ES,13464,ES21,1,681.29325,1,1,1
2025,ES,13465,ES21,1,803.81495,1,1,1
2025,ES,13466,ES21,1,564.62320,1,1,1
2025,ES,13468,ES21,1,656.48334,1,1,1
2025,ES,13469,ES21,1,649.15982,1,1,1
2025,ES,13470,ES21,1,1132.36349,1,1,1
2025,ES,13471,ES21,1,746.28236,1,1,1
2025,ES,13472,ES21,1,306.99326,1,1,1
2025,ES,13475,ES21,1,609.26970,1,1,1
2025,ES,13478,ES21,1,530.42281,1,1,1
2025,ES,13479,ES21,1,470.19965,1,1,1
2025,ES,13480,ES21,1,985.12333,1,1,1
2025,ES,13481,ES21,1,969.48057,1,1,1
2025,ES,13482,ES21,1,477.39611,1,1,1
2025,ES,13483,ES21,1,746.28236,1,1,1
2025,ES,13484,ES21,1,310.97098,1,1,1
2025,ES,13485,ES21,1,310.14596,1,1,1
2025,ES,13486,ES21,1,244.32360,1,1,1
2025,ES,13487,ES21,1,530.88141,1,1,1
2025,ES,13488,ES21,1,539.73818,1,2,1
2025,ES,13490,ES21,1,278.03506,1,2,1
2025,ES,13491,ES21,1,724.96363,1,2,1
2025,ES,13492,ES21,1,380.16060,1,2,1
2025,ES,13493,ES21,1,602.33652,1,2,1
2025,ES,13494,ES21,1,695.69678,1,2,1
2025,ES,13495,ES21,1,586.95312,1,2,1
2025,ES,13496,ES21,1,154.02014,1,2,1
2025,ES,13497,ES21,1,368.14186,1,2,1
2025,ES,13499,ES21,1,797.28070,1,2,1
2025,ES,13500,ES21,1,205.87323,1,2,1
2025,ES,13501,ES21,1,433.78177,1,2,1
2025,ES,13502,ES21,1,234.61870,1,2,1
2025,ES,13503,ES21,1,759.87812,1,2,1
2025,ES,13504,ES21,1,281.98158,1,2,1
2025,ES,13505,ES21,1,695.69678,1,2,1
2025,ES,13506,ES21,1,994.18827,1,3,1
2025,ES,13507,ES21,1,560.51299,1,3,1
2025,ES,13508,ES21,1,548.87098,1,3,1
2025,ES,13509,ES21,1,1624.67232,1,3,1
2025,ES,13510,ES21,1,438.62152,1,3,1
2025,ES,13511,ES21,1,844.53775,1,3,1
2025,ES,13512,ES21,1,811.13377,1,3,1
2025,ES,13513,ES21,1,810.51051,1,3,1
2025,ES,13515,ES21,1,811.79000,1,3,1
2025,ES,13516,ES21,1,357.82947,1,3,1
2025,ES,13517,ES21,1,811.79000,1,3,1
2025,ES,13518,ES21,1,496.44423,1,3,1
2025,ES,13519,ES21,1,630.09317,1,3,1
2025,ES,13520,ES21,1,994.18827,1,3,1
2025,ES,13521,ES21,1,606.51366,1,3,1
2025,ES,13522,ES21,1,654.13342,1,3,1
2025,ES,13523,ES21,1,363.11962,1,3,1
2025,ES,13524,ES21,1,422.06929,1,3,1
2025,ES,13525,ES21,1,1730.62046,1,3,1
2025,ES,13526,ES21,1,1228.96051,1,3,1
2025,ES,13527,ES21,1,434.73405,1,3,1
2025,ES,13528,ES21,1,885.16299,1,3,1
2025,ES,13529,ES21,1,308.82069,1,3,1
2025,ES,13530,ES21,1,401.14465,1,3,1
2025,ES,13532,ES21,1,693.12549,1,3,1
2025,ES,13533,ES21,1,728.98277,1,3,1
2025,ES,13535,ES42,1,556.14986,1,1,1
2025,ES,13536,ES42,1,472.58510,1,1,1
2025,ES,13537,ES42,1,734.52958,1,1,1
2025,ES,13538,ES42,1,367.39708,1,1,1
2025,ES,13539,ES42,1,368.70270,1,1,1
2025,ES,13540,ES42,1,331.10547,1,1,1
2025,ES,13541,ES42,1,270.41876,1,1,1
2025,ES,13542,ES42,1,304.54306,1,1,1
2025,ES,13543,ES42,1,731.32986,1,1,1
2025,ES,13544,ES42,1,257.27921,1,1,1
2025,ES,13545,ES42,1,354.21563,1,1,1
2025,ES,13546,ES42,1,767.22946,1,1,1
2025,ES,13547,ES42,1,632.90545,1,1,1
2025,ES,13548,ES42,1,552.08264,1,1,1
2025,ES,13549,ES42,1,269.80773,1,1,1
2025,ES,13550,ES42,1,165.82697,1,1,1
2025,ES,13551,ES42,1,584.31731,1,1,1
2025,ES,13552,ES42,1,552.08264,1,1,1
2025,ES,13553,ES42,1,479.11454,1,1,1
2025,ES,13554,ES42,1,469.66179,1,1,1
2025,ES,13555,ES42,1,738.59411,1,3,1
2025,ES,13557,ES42,1,419.96222,1,3,1
2025,ES,13558,ES42,1,169.32455,1,3,1
2025,ES,13559,ES42,1,213.49848,1,3,1
2025,ES,13560,ES42,1,395.10110,1,3,1
2025,ES,13562,ES42,1,505.95671,1,3,1
2025,ES,13563,ES42,1,1181.74671,1,3,1
2025,ES,13564,ES42,1,651.86334,1,2,1
2025,ES,13565,ES42,1,952.55038,1,2,1
2025,ES,13566,ES42,1,656.85736,1,2,1
2025,ES,13567,ES42,1,340.91201,1,2,1
2025,ES,13568,ES42,1,323.15838,1,2,1
2025,ES,13569,ES42,1,1197.11977,1,2,1
2025,ES,13570,ES42,1,591.47435,1,2,1
2025,ES,13572,ES42,1,303.33564,1,1,1
2025,ES,13573,ES42,1,724.79718,1,1,1
2025,ES,13574,ES42,1,724.79718,1,1,1
2025,ES,13578,ES42,1,593.39426,1,1,1
2025,ES,13579,ES42,1,682.22003,1,1,1
2025,ES,13580,ES42,1,244.37524,1,1,1
2025,ES,13581,ES42,1,355.42463,1,1,1
2025,ES,13582,ES42,1,368.70270,1,1,1
2025,ES,13586,ES42,1,358.67023,1,1,1
2025,ES,13587,ES42,1,177.79942,1,3,1
2025,ES,13588,ES42,1,208.26594,1,1,1
2025,ES,13589,ES42,1,354.95919,1,1,1
2025,ES,13590,ES42,1,238.34368,1,1,1
2025,ES,13591,ES42,1,499.37905,1,1,1
2025,ES,13592,ES42,1,503.98411,1,1,1
2025,ES,13594,ES42,1,345.18597,1,1,1
2025,ES,13595,ES42,1,378.19137,1,1,1
2025,ES,13596,ES42,1,381.70355,1,1,1
2025,ES,13597,ES42,1,373.55667,1,1,1
2025,ES,13598,ES42,1,1021.53860,1,1,1
2025,ES,13599,ES42,1,468.52955,1,1,1
2025,ES,13600,ES42,1,500.63630,1,1,1
2025,ES,13601,ES42,1,303.33564,1,1,1
2025,ES,13602,ES42,1,915.09829,1,1,1
2025,ES,13603,ES42,1,295.05948,1,1,1
2025,ES,13604,ES42,1,867.29091,1,1,1
2025,ES,13605,ES42,1,570.48866,1,1,1
2025,ES,13606,ES42,1,915.09829,1,1,1
2025,ES,13607,ES42,1,318.84362,1,1,1
2025,ES,13608,ES42,1,750.68773,1,1,1
2025,ES,13609,ES42,1,324.60631,1,1,1
2025,ES,13610,ES42,1,2922.46755,1,1,1
2025,ES,13611,ES42,1,464.27424,1,1,1
2025,ES,13612,ES42,1,927.60041,1,1,1
2025,ES,13614,ES42,1,1099.58135,1,1,1
2025,ES,13615,ES42,1,490.98624,1,1,1
2025,ES,13616,ES42,1,367.39708,1,1,1
2025,ES,13617,ES42,1,469.90450,1,1,1
2025,ES,13618,ES42,1,165.80269,1,1,1
2025,ES,13619,ES42,1,231.19946,1,1,1
2025,ES,13620,ES42,1,2131.38282,1,1,1
2025,ES,13621,ES42,1,354.95919,1,1,1
2025,ES,13622,ES42,1,791.27667,1,1,1
2025,ES,13623,ES42,1,952.81519,1,1,1
2025,ES,13624,ES61,1,741.99892,1,1,1
2025,ES,13625,ES42,1,503.98411,1,1,1
2025,ES,13626,ES42,1,466.98633,1,1,1
2025,ES,13627,ES42,1,390.85885,1,2,1
2025,ES,13628,ES42,1,496.12935,1,2,1
2025,ES,13629,ES42,1,1247.32662,1,2,1
2025,ES,13630,ES42,1,551.52638,1,2,1
2025,ES,13631,ES42,1,267.49537,1,2,1
2025,ES,13632,ES42,1,641.27831,1,2,1
2025,ES,13633,ES42,1,597.15336,1,2,1
2025,ES,13634,ES42,1,391.98995,1,2,1
2025,ES,13635,ES42,1,2769.85405,1,2,1
2025,ES,13636,ES42,1,104.01729,1,2,1
2025,ES,13637,ES42,1,366.25597,1,2,1
2025,ES,13638,ES42,1,582.53653,1,2,1
2025,ES,13639,ES42,1,3438.87729,1,2,1
2025,ES,13640,ES42,1,3298.70208,1,2,1
2025,ES,13641,ES42,1,174.84753,1,2,1
2025,ES,13642,ES42,1,496.12935,1,2,1
2025,ES,13643,ES42,1,792.99237,1,2,1
2025,ES,13644,ES42,1,399.50416,1,2,1
2025,ES,13645,ES42,1,1833.42817,1,2,1
2025,ES,13646,ES42,1,1833.42817,1,2,1
2025,ES,13647,ES42,1,657.10247,1,2,1
2025,ES,13648,ES42,1,234.85446,1,2,1
2025,ES,13649,ES42,1,541.02911,1,2,1
2025,ES,13650,ES42,1,389.35259,1,1,1
2025,ES,13651,ES42,1,966.66821,1,2,1
2025,ES,13652,ES42,1,7990.91042,1,2,1
2025,ES,13653,ES42,1,1776.46091,1,2,1
2025,ES,13654,ES42,1,343.17686,1,2,1
2025,ES,13655,ES42,1,478.01523,1,2,1
2025,ES,13656,ES42,1,1363.61270,1,2,1
2025,ES,13657,ES42,1,1128.24068,1,2,1
2025,ES,13658,ES42,1,579.35347,1,2,1
2025,ES,13660,ES42,1,1128.24068,1,2,1
2025,ES,13661,ES42,1,344.19650,1,3,1
2025,ES,13663,ES42,1,674.24633,1,3,1
2025,ES,13664,ES42,1,628.32881,1,3,1
2025,ES,13665,ES42,1,493.26247,1,3,1
2025,ES,13666,ES42,1,1224.24825,1,3,1
2025,ES,13667,ES42,1,710.81965,1,3,1
2025,ES,13668,ES42,1,318.86393,1,3,1
2025,ES,13669,ES42,1,420.09601,1,3,1
2025,ES,13670,ES42,1,646.26143,1,3,1
2025,ES,13673,ES42,1,360.51141,1,3,1
2025,ES,13674,ES42,1,674.24633,1,3,1
2025,ES,13677,ES42,1,628.32881,1,3,1
2025,ES,13678,ES42,1,917.60565,1,3,1
2025,ES,13679,ES42,1,616.78978,1,3,1
2025,ES,13680,ES42,1,656.85736,1,3,1
2025,ES,13681,ES42,1,628.32881,1,3,1
2025,ES,13683,ES42,1,200.07445,1,3,1
2025,ES,13684,ES42,1,2321.96654,1,3,1
2025,ES,13686,ES42,1,328.32848,1,3,1
2025,ES,13689,ES42,1,628.32881,1,3,1
2025,ES,13690,ES52,1,797.85191,1,1,1
2025,ES,13691,ES52,1,850.16795,1,1,1
2025,ES,13692,ES52,1,736.56709,1,1,1
2025,ES,13693,ES52,1,825.14000,1,1,1
2025,ES,13694,ES52,1,1159.41747,1,1,1
2025,ES,13695,ES52,1,1566.29129,1,1,1
2025,ES,13696,ES52,1,673.50073,1,1,1
2025,ES,13697,ES52,1,804.51091,1,1,1
2025,ES,13698,ES52,1,970.23461,1,1,1
2025,ES,13699,ES52,1,1194.17377,1,1,1
2025,ES,13701,ES52,1,487.40587,1,1,1
2025,ES,13702,ES52,1,1520.25442,1,1,1
2025,ES,13703,ES52,1,824.70098,1,1,1
2025,ES,13705,ES52,1,1064.32703,1,1,1
2025,ES,13706,ES52,1,824.96850,1,1,1
2025,ES,13707,ES52,1,1792.60236,1,1,1
2025,ES,13708,ES52,1,3381.93164,1,1,1
2025,ES,13709,ES52,1,1219.69800,1,1,1
2025,ES,13710,ES52,1,464.19245,1,1,1
2025,ES,13711,ES52,1,1040.25285,1,1,1
2025,ES,13712,ES52,1,273.20097,1,1,1
2025,ES,13714,ES52,1,742.02409,1,1,1
2025,ES,13715,ES52,1,1460.61397,1,1,1
2025,ES,13716,ES52,1,433.58195,1,1,1
2025,ES,13717,ES52,1,1239.46798,1,1,1
2025,ES,13718,ES52,1,4177.30238,1,1,1
2025,ES,13719,ES52,1,846.69192,1,1,1
2025,ES,13720,ES52,1,449.61641,1,1,1
2025,ES,13721,ES52,1,527.42765,1,1,1
2025,ES,13722,ES52,1,457.18482,1,1,1
2025,ES,13723,ES52,1,659.02223,1,1,1
2025,ES,13724,ES52,1,342.43672,1,1,1
2025,ES,13725,ES52,1,826.49567,1,1,1
2025,ES,13727,ES52,1,329.86391,1,1,1
2025,ES,13728,ES52,1,937.25970,1,1,1
2025,ES,13729,ES52,1,1243.86661,1,1,1
2025,ES,13730,ES52,1,879.01100,1,2,1
2025,ES,13731,ES52,1,822.74344,1,2,1
2025,ES,13732,ES52,1,520.09999,1,2,1
2025,ES,13733,ES52,1,756.33673,1,2,1
2025,ES,13734,ES52,1,656.26356,1,2,1
2025,ES,13735,ES52,1,953.23373,1,2,1
2025,ES,13736,ES52,1,825.51901,1,2,1
2025,ES,13737,ES52,1,492.88756,1,2,1
2025,ES,13738,ES52,1,583.48082,1,2,1
2025,ES,13739,ES52,1,973.84108,1,2,1
2025,ES,13741,ES52,1,1201.50801,1,2,1
2025,ES,13742,ES52,1,704.97062,1,2,1
2025,ES,13744,ES52,1,245.13291,1,2,1
2025,ES,13745,ES52,1,10103.13141,1,2,1
2025,ES,13746,ES52,1,694.25823,1,2,1
2025,ES,13747,ES52,1,1868.39959,1,2,1
2025,ES,13748,ES52,1,1453.44913,1,2,1
2025,ES,13749,ES52,1,1012.27325,1,2,1
2025,ES,13750,ES52,1,1203.21385,1,2,1
2025,ES,13751,ES52,1,2212.96828,1,2,1
2025,ES,13752,ES52,1,2212.96828,1,2,1
2025,ES,13753,ES52,1,2119.62069,1,2,1
2025,ES,13754,ES52,1,1153.96139,1,2,1
2025,ES,13755,ES52,1,735.52420,1,1,1
2025,ES,13756,ES52,1,351.39054,1,1,1
2025,ES,13757,ES52,1,3437.26498,1,1,1
2025,ES,13758,ES52,1,1258.19458,1,1,1
2025,ES,13760,ES52,1,589.81910,1,1,1
2025,ES,13761,ES52,1,614.20208,1,1,1
2025,ES,13763,ES52,1,371.39668,1,1,1
2025,ES,13764,ES52,1,1171.87514,1,1,1
2025,ES,13765,ES52,1,742.37857,1,1,1
2025,ES,13766,ES52,1,633.70367,1,1,1
2025,ES,13767,ES52,1,850.16795,1,1,1
2025,ES,13768,ES52,1,634.46633,1,1,1
2025,ES,13769,ES52,1,486.38874,1,1,1
2025,ES,13771,ES52,1,872.88233,1,1,1
2025,ES,13772,ES52,1,1372.20191,1,1,1
2025,ES,13773,ES52,1,486.38874,1,1,1
2025,ES,13775,ES52,1,586.82202,1,2,1
2025,ES,13777,ES52,1,1051.98712,1,2,1
2025,ES,13778,ES52,1,1567.47375,1,2,1
2025,ES,13780,ES52,1,1492.28220,1,2,1
2025,ES,13781,ES52,1,470.16502,1,2,1
2025,ES,13782,ES52,1,470.16502,1,2,1
2025,ES,13783,ES52,1,1506.66817,1,2,1
2025,ES,13784,ES52,1,670.58479,1,1,1
2025,ES,13785,ES52,1,357.59654,1,1,1
2025,ES,13786,ES52,1,524.79402,1,1,1
2025,ES,13787,ES52,1,474.24276,1,1,1
2025,ES,13788,ES52,1,872.88233,1,1,1
2025,ES,13789,ES52,1,690.98629,1,1,1
2025,ES,13790,ES52,1,1145.10046,1,1,1
2025,ES,13791,ES52,1,1193.64661,1,1,1
2025,ES,13792,ES52,1,1280.37896,1,1,1
2025,ES,13793,ES52,1,180.97727,1,1,1
2025,ES,13794,ES52,1,945.53159,1,1,1
2025,ES,13795,ES52,1,217.57051,1,1,1
2025,ES,13796,ES52,1,1012.25736,1,1,1
2025,ES,13797,ES52,1,88.75631,1,2,1
2025,ES,13798,ES52,1,1095.18177,1,2,1
2025,ES,13799,ES52,1,1087.49274,1,2,1
2025,ES,13800,ES52,1,559.96727,1,2,1
2025,ES,13802,ES52,1,479.34757,1,2,1
2025,ES,13803,ES52,1,534.54723,1,2,1
2025,ES,13804,ES52,1,1339.53520,1,2,1
2025,ES,13805,ES52,1,397.63982,1,2,1
2025,ES,13806,ES52,1,699.73590,1,2,1
2025,ES,13808,ES52,1,808.83236,1,1,1
2025,ES,13809,ES52,1,934.31721,1,1,1
2025,ES,13811,ES52,1,3818.53438,1,1,1
2025,ES,13812,ES52,1,873.76527,1,1,1
2025,ES,13813,ES52,1,873.76527,1,1,1
2025,ES,13814,ES52,1,1136.97861,1,1,1
2025,ES,13815,ES52,1,873.76527,1,1,1
2025,ES,13816,ES52,1,610.76593,1,1,1
2025,ES,13817,ES52,1,2970.51254,1,1,1
2025,ES,13818,ES52,1,470.91402,1,1,1
2025,ES,13819,ES52,1,1178.91664,1,1,1
2025,ES,13820,ES52,1,1042.39128,1,1,1
2025,ES,13821,ES52,1,639.62532,1,1,1
2025,ES,13822,ES52,1,1593.08813,1,1,1
2025,ES,13823,ES52,1,1060.25493,1,1,1
2025,ES,13824,ES52,1,1283.60875,1,1,1
2025,ES,13825,ES52,1,1372.36101,1,1,1
2025,ES,13826,ES52,1,768.69197,1,1,1
2025,ES,13827,ES52,1,1410.28885,1,1,1
2025,ES,13829,ES52,1,811.84549,1,1,1
2025,ES,13830,ES52,1,766.06707,1,1,1
2025,ES,13831,ES52,1,487.40587,1,1,1
2025,ES,13832,ES52,1,1667.11223,1,1,1
2025,ES,13834,ES52,1,897.11011,1,1,1
2025,ES,13835,ES52,1,749.95151,1,1,1
2025,ES,13836,ES52,1,1529.32881,1,1,1
2025,ES,13837,ES52,1,2173.07343,1,1,1
2025,ES,13838,ES52,1,892.68239,1,1,1
2025,ES,13839,ES52,1,873.76527,1,1,1
2025,ES,13840,ES52,1,576.40647,1,1,1
2025,ES,13841,ES52,1,473.55480,1,1,1
2025,ES,13842,ES52,1,509.82917,1,1,1
2025,ES,13843,ES52,1,536.32986,1,1,1
2025,ES,13845,ES52,1,352.45439,1,1,1
2025,ES,13846,ES52,1,294.10404,1,1,1
2025,ES,13847,ES52,1,208.34915,1,1,1
2025,ES,13848,ES52,1,1219.55162,1,1,1
2025,ES,13849,ES52,1,908.71723,1,1,1
2025,ES,13850,ES52,1,536.32986,1,1,1
2025,ES,13851,ES52,1,937.53856,1,1,1
2025,ES,13852,ES52,1,192.92441,1,1,1
2025,ES,13853,ES52,1,304.78087,1,1,1
2025,ES,13854,ES52,1,536.32986,1,1,1
2025,ES,13855,ES52,1,727.17100,1,1,1
2025,ES,13856,ES52,1,682.85432,1,1,1
2025,ES,13857,ES52,1,243.74344,1,1,1
2025,ES,13858,ES52,1,1299.10353,1,1,1
2025,ES,13859,ES52,1,429.20075,1,1,1
2025,ES,13861,ES52,1,538.49701,1,1,1
2025,ES,13862,ES52,1,212.20040,1,1,1
2025,ES,13863,ES52,1,866.60295,1,1,1
2025,ES,13864,ES52,1,872.88233,1,1,1
2025,ES,13865,ES52,1,363.09641,1,1,1
2025,ES,13866,ES52,1,664.91906,1,1,1
2025,ES,13867,ES52,1,943.67125,1,1,1
2025,ES,13868,ES52,1,728.36182,1,1,1
2025,ES,13869,ES52,1,753.31802,1,1,1
2025,ES,13870,ES52,1,116.78320,1,1,1
2025,ES,13871,ES52,1,661.38327,1,1,1
2025,ES,13872,ES52,1,4777.41187,1,1,1
2025,ES,13873,ES52,1,850.16795,1,1,1
2025,ES,13874,ES52,1,550.00886,1,2,1
2025,ES,13875,ES52,1,1051.87095,1,1,1
2025,ES,13876,ES52,1,215.66481,1,1,1
2025,ES,13877,ES52,1,1205.99431,1,1,1
2025,ES,13878,ES52,1,225.73271,1,1,1
2025,ES,13879,ES52,1,292.02276,1,1,1
2025,ES,13880,ES52,1,1633.36154,1,1,1
2025,ES,13881,ES52,1,802.42871,1,1,1
2025,ES,13882,ES52,1,742.37857,1,1,1
2025,ES,13883,ES52,1,126.06500,1,1,1
2025,ES,13884,ES52,1,1205.99431,1,1,1
2025,ES,13885,ES52,1,351.24194,1,1,1
2025,ES,13886,ES52,1,928.80480,1,1,1
2025,ES,13887,ES52,1,736.56709,1,1,1
2025,ES,13888,ES52,1,1372.20191,1,1,1
2025,ES,13889,ES52,1,627.11648,1,1,1
2025,ES,13890,ES52,1,563.70619,1,1,1
2025,ES,13891,ES52,1,622.35129,1,1,1
2025,ES,13892,ES52,1,850.16795,1,1,1
2025,ES,13893,ES52,1,696.25698,1,1,1
2025,ES,13894,ES52,1,776.47690,1,1,1
2025,ES,13895,ES52,1,1421.16793,1,1,1
2025,ES,13896,ES52,1,786.92217,1,1,1
2025,ES,13897,ES52,1,1995.16229,1,1,1
2025,ES,13898,ES52,1,850.16795,1,1,1
2025,ES,13899,ES52,1,830.40838,1,1,1
2025,ES,13900,ES52,1,781.55639,1,1,1
2025,ES,13902,ES52,1,506.41709,1,1,1
2025,ES,13903,ES52,1,1049.85127,1,1,1
2025,ES,13904,ES52,1,4290.87344,1,2,1
2025,ES,13905,ES52,1,430.36503,1,2,1
2025,ES,13906,ES52,1,1517.73791,1,2,1
2025,ES,13907,ES52,1,952.08208,1,2,1
2025,ES,13908,ES52,1,801.33379,1,2,1
2025,ES,13909,ES52,1,1198.75836,1,2,1
2025,ES,13910,ES52,1,527.69894,1,2,1
2025,ES,13911,ES52,1,1115.34529,1,2,1
2025,ES,13913,ES52,1,2440.90178,1,2,1
2025,ES,13914,ES52,1,419.29242,1,2,1
2025,ES,13915,ES52,1,212.48146,1,2,1
2025,ES,13916,ES52,1,1528.91561,1,2,1
2025,ES,13917,ES52,1,991.45086,1,2,1
2025,ES,13918,ES52,1,5794.65774,1,2,1
2025,ES,13919,ES52,1,397.63982,1,2,1
2025,ES,13920,ES52,1,1095.18177,1,2,1
2025,ES,13921,ES52,1,1810.25359,1,2,1
2025,ES,13922,ES52,1,586.60306,1,2,1
2025,ES,13923,ES52,1,2629.26115,1,2,1
2025,ES,13924,ES52,1,589.78026,1,2,1
2025,ES,13926,ES52,1,621.42772,1,2,1
2025,ES,13928,ES52,1,588.21601,1,2,1
2025,ES,13929,ES52,1,312.54103,1,2,1
2025,ES,13930,ES52,1,1051.32748,1,2,1
2025,ES,13931,ES52,1,1136.72128,1,2,1
2025,ES,13934,ES52,1,564.86801,1,2,1
2025,ES,13935,ES52,1,458.45028,1,2,1
2025,ES,13937,ES52,1,461.95614,1,2,1
2025,ES,13938,ES52,1,306.55884,1,2,1
2025,ES,13939,ES52,1,1770.23344,1,2,1
2025,ES,13941,ES52,1,133.47435,1,2,1
2025,ES,13942,ES52,1,207.61979,1,2,1
2025,ES,13943,ES52,1,822.74344,1,2,1
2025,ES,13944,ES52,1,1293.38181,1,2,1
2025,ES,13945,ES52,1,822.74344,1,2,1
2025,ES,13946,ES52,1,560.40943,1,2,1
2025,ES,13947,ES52,1,652.69666,1,2,1
2025,ES,13948,ES52,1,458.45028,1,2,1
2025,ES,13949,ES52,1,616.53562,1,2,1
2025,ES,13950,ES52,1,991.45086,1,2,1
2025,ES,13951,ES52,1,1474.64609,1,2,1
2025,ES,13953,ES52,1,324.86541,1,2,1
2025,ES,13955,ES52,1,230.75516,1,2,1
2025,ES,13956,ES11,1,651.49448,1,2,1
2025,ES,13957,ES52,1,373.80860,1,2,1
2025,ES,13958,ES52,1,152.32705,1,2,1
2025,ES,13960,ES52,1,555.14129,1,2,1
2025,ES,13961,ES52,1,1300.99571,1,2,1
2025,ES,13962,ES52,1,203.27689,1,2,1
2025,ES,13963,ES52,1,1095.51848,1,2,1
2025,ES,13964,ES52,1,345.61611,1,2,1
2025,ES,13965,ES52,1,1144.29445,1,2,1
2025,ES,13966,ES52,1,596.47738,1,2,1
2025,ES,13967,ES52,1,741.78355,1,2,1
2025,ES,13968,ES52,1,985.90690,1,2,1
2025,ES,13969,ES52,1,503.12293,1,2,1
2025,ES,13971,ES52,1,1772.63294,1,2,1
2025,ES,13973,ES52,1,590.18062,1,2,1
2025,ES,13974,ES52,1,725.60574,1,2,1
2025,ES,13975,ES52,1,2208.58774,1,2,1
2025,ES,13976,ES52,1,1045.51282,1,2,1
2025,ES,13979,ES52,1,8919.81416,1,2,1
2025,ES,13980,ES52,1,531.32657,1,2,1
2025,ES,13981,ES52,1,423.26808,1,2,1
2025,ES,13982,ES52,1,699.73590,1,2,1
2025,ES,13983,ES52,1,856.34815,1,1,1
2025,ES,13985,ES52,1,699.73590,1,2,1
2025,ES,13986,ES52,1,447.00197,1,2,1
2025,ES,13987,ES52,1,590.18062,1,2,1
2025,ES,13988,ES52,1,1452.88339,1,2,1
2025,ES,13989,ES52,1,801.33379,1,2,1
2025,ES,13991,ES52,1,3148.74720,1,2,1
2025,ES,13992,ES52,1,364.51810,1,2,1
2025,ES,13993,ES52,1,961.90977,1,2,1
2025,ES,13994,ES52,1,2083.20419,1,2,1
2025,ES,13995,ES52,1,524.98805,1,2,1
2025,ES,13996,ES52,1,784.09906,1,2,1
2025,ES,13997,ES52,1,560.28945,1,2,1
2025,ES,13998,ES52,1,374.66503,1,2,1
2025,ES,13999,ES52,1,947.17564,1,2,1
2025,ES,14000,ES52,1,1294.50362,1,2,1
2025,ES,14001,ES52,1,1545.67582,1,2,1
2025,ES,14002,ES52,1,1073.29604,1,2,1
2025,ES,14004,ES52,1,613.62641,1,2,1
2025,ES,14005,ES52,1,528.35583,1,2,1
2025,ES,14006,ES52,1,718.51554,1,2,1
2025,ES,14007,ES52,1,281.00783,1,3,1
2025,ES,14008,ES52,1,479.69326,1,2,1
2025,ES,14009,ES52,1,820.61245,1,2,1
2025,ES,14010,ES52,1,1129.48503,1,2,1
2025,ES,14011,ES52,1,631.81214,1,2,1
2025,ES,14012,ES52,1,1472.83665,1,2,1
2025,ES,14014,ES52,1,827.08705,1,2,1
2025,ES,14015,ES52,1,947.17564,1,2,1
2025,ES,14016,ES52,1,1026.44127,1,2,1
